"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"DEU","CPI","TOT","IDX2015","A","2011",95.2201,
"DEU","CPI","TOT","IDX2015","A","2012",97.13258,
"DEU","CPI","TOT","IDX2015","A","2013",98.59416,
"DEU","CPI","TOT","IDX2015","A","2014",99.48821,
"DEU","CPI","TOT","IDX2015","A","2015",100,
"DEU","CPI","TOT","IDX2015","A","2016",100.4917,
"DEU","CPI","TOT","IDX2015","A","2017",102.0087,
"DEU","CPI","TOT","IDX2015","A","2018",103.7756,
"ITA","CPI","TOT","IDX2015","A","2000",75.05739,
"ITA","CPI","TOT","IDX2015","A","2001",77.14787,
"ITA","CPI","TOT","IDX2015","A","2002",79.0498,
"ITA","CPI","TOT","IDX2015","A","2003",81.16246,
"ITA","CPI","TOT","IDX2015","A","2004",82.9535,
"ITA","CPI","TOT","IDX2015","A","2005",84.60037,
"ITA","CPI","TOT","IDX2015","A","2006",86.36923,
"ITA","CPI","TOT","IDX2015","A","2007",87.94956,
"ITA","CPI","TOT","IDX2015","A","2008",90.89397,
"ITA","CPI","TOT","IDX2015","A","2009",91.59818,
"ITA","CPI","TOT","IDX2015","A","2010",92.99553,
"ITA","CPI","TOT","IDX2015","A","2011",95.5814,
"ITA","CPI","TOT","IDX2015","A","2012",98.48837,
"ITA","CPI","TOT","IDX2015","A","2013",99.68993,
"ITA","CPI","TOT","IDX2015","A","2014",99.93023,
"ITA","CPI","TOT","IDX2015","A","2015",99.96899,
"ITA","CPI","TOT","IDX2015","A","2016",99.875,
"ITA","CPI","TOT","IDX2015","A","2017",101.1,
"ITA","CPI","TOT","IDX2015","A","2018",102.25,
"JPN","CPI","TOT","IDX2015","A","2000",99.09167,
"JPN","CPI","TOT","IDX2015","A","2001",98.35833,
"JPN","CPI","TOT","IDX2015","A","2002",97.45,
"JPN","CPI","TOT","IDX2015","A","2003",97.2,
"JPN","CPI","TOT","IDX2015","A","2004",97.19167,
"JPN","CPI","TOT","IDX2015","A","2005",96.91666,
"JPN","CPI","TOT","IDX2015","A","2006",97.15833,
"JPN","CPI","TOT","IDX2015","A","2007",97.21667,
"JPN","CPI","TOT","IDX2015","A","2008",98.55833,
"JPN","CPI","TOT","IDX2015","A","2009",97.225,
"JPN","CPI","TOT","IDX2015","A","2010",96.525,
"JPN","CPI","TOT","IDX2015","A","2011",96.26667,
"JPN","CPI","TOT","IDX2015","A","2012",96.21667,
"JPN","CPI","TOT","IDX2015","A","2013",96.55,
"JPN","CPI","TOT","IDX2015","A","2014",99.21667,
"JPN","CPI","TOT","IDX2015","A","2015",100,
"JPN","CPI","TOT","IDX2015","A","2016",99.88333,
"JPN","CPI","TOT","IDX2015","A","2017",100.35,
"JPN","CPI","TOT","IDX2015","A","2018",101.3333,
"KOR","CPI","TOT","IDX2015","A","2000",66.57166,
"KOR","CPI","TOT","IDX2015","A","2001",69.27875,
"KOR","CPI","TOT","IDX2015","A","2002",71.19258,
"KOR","CPI","TOT","IDX2015","A","2003",73.69492,
"KOR","CPI","TOT","IDX2015","A","2004",76.341,
"KOR","CPI","TOT","IDX2015","A","2005",78.4435,
"KOR","CPI","TOT","IDX2015","A","2006",80.20208,
"KOR","CPI","TOT","IDX2015","A","2007",82.23508,
"KOR","CPI","TOT","IDX2015","A","2008",86.07858,
"KOR","CPI","TOT","IDX2015","A","2009",88.4515,
"KOR","CPI","TOT","IDX2015","A","2010",91.05125,
"KOR","CPI","TOT","IDX2015","A","2011",94.71684,
"KOR","CPI","TOT","IDX2015","A","2012",96.7885,
"KOR","CPI","TOT","IDX2015","A","2013",98.04808,
"KOR","CPI","TOT","IDX2015","A","2014",99.29792,
"KOR","CPI","TOT","IDX2015","A","2015",99.99917,
"KOR","CPI","TOT","IDX2015","A","2016",100.9708,
"KOR","CPI","TOT","IDX2015","A","2017",102.9342,
"KOR","CPI","TOT","IDX2015","A","2018",104.4533,
"MEX","CPI","TOT","IDX2015","A","2000",53.02106,
"MEX","CPI","TOT","IDX2015","A","2001",56.3973,
"MEX","CPI","TOT","IDX2015","A","2002",59.2345,
"MEX","CPI","TOT","IDX2015","A","2003",61.92784,
"MEX","CPI","TOT","IDX2015","A","2004",64.83127,
"MEX","CPI","TOT","IDX2015","A","2005",67.41678,
"MEX","CPI","TOT","IDX2015","A","2006",69.86364,
"MEX","CPI","TOT","IDX2015","A","2007",72.63503,
"MEX","CPI","TOT","IDX2015","A","2008",76.35756,
"MEX","CPI","TOT","IDX2015","A","2009",80.4025,
"MEX","CPI","TOT","IDX2015","A","2010",83.74461,
"MEX","CPI","TOT","IDX2015","A","2011",86.5981,
"MEX","CPI","TOT","IDX2015","A","2012",90.15859,
"MEX","CPI","TOT","IDX2015","A","2013",93.59038,
"MEX","CPI","TOT","IDX2015","A","2014",97.35142,
"MEX","CPI","TOT","IDX2015","A","2015",100,
"MEX","CPI","TOT","IDX2015","A","2016",102.8217,
"MEX","CPI","TOT","IDX2015","A","2017",109.0336,
"MEX","CPI","TOT","IDX2015","A","2018",114.3756,
"TUR","CPI","TOT","IDX2015","A","2000",14.0995,
"TUR","CPI","TOT","IDX2015","A","2001",21.76965,
"TUR","CPI","TOT","IDX2015","A","2002",31.55818,
"TUR","CPI","TOT","IDX2015","A","2003",38.37551,
"TUR","CPI","TOT","IDX2015","A","2004",41.67514,
"TUR","CPI","TOT","IDX2015","A","2005",45.08382,
"TUR","CPI","TOT","IDX2015","A","2006",49.41062,
"TUR","CPI","TOT","IDX2015","A","2007",53.7371,
"TUR","CPI","TOT","IDX2015","A","2008",59.34948,
"TUR","CPI","TOT","IDX2015","A","2009",63.0594,
"TUR","CPI","TOT","IDX2015","A","2010",68.46135,
"TUR","CPI","TOT","IDX2015","A","2011",72.89208,
"TUR","CPI","TOT","IDX2015","A","2012",79.37334,
"TUR","CPI","TOT","IDX2015","A","2013",85.32085,
"TUR","CPI","TOT","IDX2015","A","2014",92.87565,
"TUR","CPI","TOT","IDX2015","A","2015",100,
"TUR","CPI","TOT","IDX2015","A","2016",107.7751,
"TUR","CPI","TOT","IDX2015","A","2017",119.7859,
"TUR","CPI","TOT","IDX2015","A","2018",139.3499,
"GBR","CPI","TOT","IDX2015","A","2000",73.4,
"GBR","CPI","TOT","IDX2015","A","2001",74.6,
"GBR","CPI","TOT","IDX2015","A","2002",75.7,
"GBR","CPI","TOT","IDX2015","A","2003",76.7,
"GBR","CPI","TOT","IDX2015","A","2004",77.8,
"GBR","CPI","TOT","IDX2015","A","2005",79.4,
"GBR","CPI","TOT","IDX2015","A","2006",81.4,
"GBR","CPI","TOT","IDX2015","A","2007",83.3,
"GBR","CPI","TOT","IDX2015","A","2008",86.2,
"GBR","CPI","TOT","IDX2015","A","2009",87.9,
"GBR","CPI","TOT","IDX2015","A","2010",90.1,
"GBR","CPI","TOT","IDX2015","A","2011",93.6,
"GBR","CPI","TOT","IDX2015","A","2012",96,
"GBR","CPI","TOT","IDX2015","A","2013",98.2,
"GBR","CPI","TOT","IDX2015","A","2014",99.6,
"GBR","CPI","TOT","IDX2015","A","2015",100,
"GBR","CPI","TOT","IDX2015","A","2016",101,
"GBR","CPI","TOT","IDX2015","A","2017",103.6,
"GBR","CPI","TOT","IDX2015","A","2018",106,
"USA","CPI","TOT","IDX2015","A","2000",72.65302,
"USA","CPI","TOT","IDX2015","A","2001",74.70631,
"USA","CPI","TOT","IDX2015","A","2002",75.89118,
"USA","CPI","TOT","IDX2015","A","2003",77.61398,
"USA","CPI","TOT","IDX2015","A","2004",79.69189,
"USA","CPI","TOT","IDX2015","A","2005",82.39564,
"USA","CPI","TOT","IDX2015","A","2006",85.05367,
"USA","CPI","TOT","IDX2015","A","2007",87.47998,
"USA","CPI","TOT","IDX2015","A","2008",90.83842,
"USA","CPI","TOT","IDX2015","A","2009",90.51545,
"USA","CPI","TOT","IDX2015","A","2010",91.99994,
"USA","CPI","TOT","IDX2015","A","2011",94.90424,
"USA","CPI","TOT","IDX2015","A","2012",96.86812,
"USA","CPI","TOT","IDX2015","A","2013",98.28708,
"USA","CPI","TOT","IDX2015","A","2014",99.88152,
"USA","CPI","TOT","IDX2015","A","2015",100,
"USA","CPI","TOT","IDX2015","A","2016",101.2616,
"USA","CPI","TOT","IDX2015","A","2017",103.4186,
"USA","CPI","TOT","IDX2015","A","2018",105.9446,
"BRA","CPI","TOT","IDX2015","A","2000",37.95946,
"BRA","CPI","TOT","IDX2015","A","2001",40.55603,
"BRA","CPI","TOT","IDX2015","A","2002",43.98307,
"BRA","CPI","TOT","IDX2015","A","2003",50.45515,
"BRA","CPI","TOT","IDX2015","A","2004",53.78377,
"BRA","CPI","TOT","IDX2015","A","2005",57.47847,
"BRA","CPI","TOT","IDX2015","A","2006",59.88312,
"BRA","CPI","TOT","IDX2015","A","2007",62.06363,
"BRA","CPI","TOT","IDX2015","A","2008",65.58797,
"BRA","CPI","TOT","IDX2015","A","2009",68.79393,
"BRA","CPI","TOT","IDX2015","A","2010",72.26027,
"BRA","CPI","TOT","IDX2015","A","2011",77.05573,
"BRA","CPI","TOT","IDX2015","A","2012",81.21947,
"BRA","CPI","TOT","IDX2015","A","2013",86.2586,
"BRA","CPI","TOT","IDX2015","A","2014",91.71804,
"BRA","CPI","TOT","IDX2015","A","2015",100,
"BRA","CPI","TOT","IDX2015","A","2016",108.7391,
"BRA","CPI","TOT","IDX2015","A","2017",112.4867,
"BRA","CPI","TOT","IDX2015","A","2018",116.6091,
"CHN","CPI","TOT","IDX2015","A","2000",70.45643,
"CHN","CPI","TOT","IDX2015","A","2001",70.9631,
"CHN","CPI","TOT","IDX2015","A","2002",70.44366,
"CHN","CPI","TOT","IDX2015","A","2003",71.23799,
"CHN","CPI","TOT","IDX2015","A","2004",73.96259,
"CHN","CPI","TOT","IDX2015","A","2005",75.27647,
"CHN","CPI","TOT","IDX2015","A","2006",76.5181,
"CHN","CPI","TOT","IDX2015","A","2007",80.2038,
"CHN","CPI","TOT","IDX2015","A","2008",84.95608,
"CHN","CPI","TOT","IDX2015","A","2009",84.33746,
"CHN","CPI","TOT","IDX2015","A","2010",87.01545,
"CHN","CPI","TOT","IDX2015","A","2011",91.8482,
"CHN","CPI","TOT","IDX2015","A","2012",94.25418,
"CHN","CPI","TOT","IDX2015","A","2013",96.72463,
"CHN","CPI","TOT","IDX2015","A","2014",98.58334,
"CHN","CPI","TOT","IDX2015","A","2015",100,
"CHN","CPI","TOT","IDX2015","A","2016",102,
"CHN","CPI","TOT","IDX2015","A","2017",103.625,
"CHN","CPI","TOT","IDX2015","A","2018",105.775,
"IND","CPI","TOT","IDX2015","A","2000",36.56621,
"IND","CPI","TOT","IDX2015","A","2001",37.94815,
"IND","CPI","TOT","IDX2015","A","2002",39.57885,
"IND","CPI","TOT","IDX2015","A","2003",41.08516,
"IND","CPI","TOT","IDX2015","A","2004",42.63294,
"IND","CPI","TOT","IDX2015","A","2005",44.44328,
"IND","CPI","TOT","IDX2015","A","2006",47.01944,
"IND","CPI","TOT","IDX2015","A","2007",50.01594,
"IND","CPI","TOT","IDX2015","A","2008",54.1919,
"IND","CPI","TOT","IDX2015","A","2009",60.08926,
"IND","CPI","TOT","IDX2015","A","2010",67.29359,
"IND","CPI","TOT","IDX2015","A","2011",73.2547,
"IND","CPI","TOT","IDX2015","A","2012",80.07651,
"IND","CPI","TOT","IDX2015","A","2013",88.81097,
"IND","CPI","TOT","IDX2015","A","2014",94.4533,
"IND","CPI","TOT","IDX2015","A","2015",100,
"IND","CPI","TOT","IDX2015","A","2016",104.941,
"IND","CPI","TOT","IDX2015","A","2017",107.555,
"IND","CPI","TOT","IDX2015","A","2018",112.7829,
"IDN","CPI","TOT","IDX2015","A","2000",33.26962,
"IDN","CPI","TOT","IDX2015","A","2001",37.09566,
"IDN","CPI","TOT","IDX2015","A","2002",41.51009,
"IDN","CPI","TOT","IDX2015","A","2003",44.31506,
"IDN","CPI","TOT","IDX2015","A","2004",47.00235,
"IDN","CPI","TOT","IDX2015","A","2005",51.9156,
"IDN","CPI","TOT","IDX2015","A","2006",58.72105,
"IDN","CPI","TOT","IDX2015","A","2007",62.48305,
"IDN","CPI","TOT","IDX2015","A","2008",68.87299,
"IDN","CPI","TOT","IDX2015","A","2009",71.89404,
"IDN","CPI","TOT","IDX2015","A","2010",75.58522,
"IDN","CPI","TOT","IDX2015","A","2011",79.63361,
"IDN","CPI","TOT","IDX2015","A","2012",83.04153,
"IDN","CPI","TOT","IDX2015","A","2013",88.36657,
"IDN","CPI","TOT","IDX2015","A","2014",94.01755,
"IDN","CPI","TOT","IDX2015","A","2015",100,
"IDN","CPI","TOT","IDX2015","A","2016",103.5258,
"IDN","CPI","TOT","IDX2015","A","2017",107.4689,
"IDN","CPI","TOT","IDX2015","A","2018",110.9061,
"RUS","CPI","TOT","IDX2015","A","2000",20.29982,
"RUS","CPI","TOT","IDX2015","A","2001",24.65961,
"RUS","CPI","TOT","IDX2015","A","2002",28.55305,
"RUS","CPI","TOT","IDX2015","A","2003",32.45434,
"RUS","CPI","TOT","IDX2015","A","2004",35.98816,
"RUS","CPI","TOT","IDX2015","A","2005",40.55338,
"RUS","CPI","TOT","IDX2015","A","2006",44.47434,
"RUS","CPI","TOT","IDX2015","A","2007",48.48027,
"RUS","CPI","TOT","IDX2015","A","2008",55.32121,
"RUS","CPI","TOT","IDX2015","A","2009",61.76466,
"RUS","CPI","TOT","IDX2015","A","2010",65.99516,
"RUS","CPI","TOT","IDX2015","A","2011",71.56547,
"RUS","CPI","TOT","IDX2015","A","2012",75.19722,
"RUS","CPI","TOT","IDX2015","A","2013",80.27654,
"RUS","CPI","TOT","IDX2015","A","2014",86.55431,
"RUS","CPI","TOT","IDX2015","A","2015",100,
"RUS","CPI","TOT","IDX2015","A","2016",107.0424,
"RUS","CPI","TOT","IDX2015","A","2017",110.9852,
"RUS","CPI","TOT","IDX2015","A","2018",114.1797,
"SAU","CPI","TOT","IDX2015","A","2000",65.76339,
"SAU","CPI","TOT","IDX2015","A","2001",65.02622,
"SAU","CPI","TOT","IDX2015","A","2002",65.18696,
"SAU","CPI","TOT","IDX2015","A","2003",65.58603,
"SAU","CPI","TOT","IDX2015","A","2004",65.92413,
"SAU","CPI","TOT","IDX2015","A","2005",66.24006,
"SAU","CPI","TOT","IDX2015","A","2006",67.70332,
"SAU","CPI","TOT","IDX2015","A","2007",70.52507,
"SAU","CPI","TOT","IDX2015","A","2008",77.48607,
"SAU","CPI","TOT","IDX2015","A","2009",81.40471,
"SAU","CPI","TOT","IDX2015","A","2010",85.75125,
"SAU","CPI","TOT","IDX2015","A","2011",90.7473,"B"
"SAU","CPI","TOT","IDX2015","A","2012",93.34837,
"SAU","CPI","TOT","IDX2015","A","2013",96.62586,
"SAU","CPI","TOT","IDX2015","A","2014",98.79208,
"SAU","CPI","TOT","IDX2015","A","2015",100,
"SAU","CPI","TOT","IDX2015","A","2016",102.0535,
"SAU","CPI","TOT","IDX2015","A","2017",101.2015,
"SAU","CPI","TOT","IDX2015","A","2018",103.6971,
"ZAF","CPI","TOT","IDX2015","A","2000",45.98097,
"ZAF","CPI","TOT","IDX2015","A","2001",48.60276,
"ZAF","CPI","TOT","IDX2015","A","2002",53.21745,
"ZAF","CPI","TOT","IDX2015","A","2003",56.23989,
"ZAF","CPI","TOT","IDX2015","A","2004",55.8507,
"ZAF","CPI","TOT","IDX2015","A","2005",57.00282,
"ZAF","CPI","TOT","IDX2015","A","2006",58.85193,
"ZAF","CPI","TOT","IDX2015","A","2007",62.48769,
"ZAF","CPI","TOT","IDX2015","A","2008",68.771,
"ZAF","CPI","TOT","IDX2015","A","2009",73.76691,
"ZAF","CPI","TOT","IDX2015","A","2010",76.76447,
"ZAF","CPI","TOT","IDX2015","A","2011",80.61586,
"ZAF","CPI","TOT","IDX2015","A","2012",85.23026,
"ZAF","CPI","TOT","IDX2015","A","2013",90.15351,
"ZAF","CPI","TOT","IDX2015","A","2014",95.68535,
"ZAF","CPI","TOT","IDX2015","A","2015",100,
"ZAF","CPI","TOT","IDX2015","A","2016",106.5946,
"ZAF","CPI","TOT","IDX2015","A","2017",112.1174,
"ZAF","CPI","TOT","IDX2015","A","2018",117.1678,
