"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"GBR","HOUSECOST","PRICEINCOME","IDX2015","A","2011",97.7334835398132,
"GBR","HOUSECOST","PRICEINCOME","IDX2015","A","2012",93.9495504579282,
"GBR","HOUSECOST","PRICEINCOME","IDX2015","A","2013",93.7160980259269,
"GBR","HOUSECOST","PRICEINCOME","IDX2015","A","2014",99.1454557775021,
"GBR","HOUSECOST","PRICEINCOME","IDX2015","A","2015",100,
"GBR","HOUSECOST","PRICEINCOME","IDX2015","A","2016",106.516493378063,
"GBR","HOUSECOST","PRICEINCOME","IDX2015","A","2017",109.335461191439,
"GBR","HOUSECOST","PRICEINCOME","IDX2015","A","2018",108.761993642575,
"USA","HOUSECOST","PRICEINCOME","IDX2015","A","2000",105.734034438164,
"USA","HOUSECOST","PRICEINCOME","IDX2015","A","2001",109.04212004115,
"USA","HOUSECOST","PRICEINCOME","IDX2015","A","2002",112.894577281817,
"USA","HOUSECOST","PRICEINCOME","IDX2015","A","2003",117.225626212325,
"USA","HOUSECOST","PRICEINCOME","IDX2015","A","2004",122.21519584335,
"USA","HOUSECOST","PRICEINCOME","IDX2015","A","2005",130.460301890068,
"USA","HOUSECOST","PRICEINCOME","IDX2015","A","2006",130.595216468857,
"USA","HOUSECOST","PRICEINCOME","IDX2015","A","2007",125.719385947972,
"USA","HOUSECOST","PRICEINCOME","IDX2015","A","2008",112.109557340944,
"USA","HOUSECOST","PRICEINCOME","IDX2015","A","2009",106.658081453745,
"USA","HOUSECOST","PRICEINCOME","IDX2015","A","2010",100.607900719046,
"USA","HOUSECOST","PRICEINCOME","IDX2015","A","2011",92.4946210006593,
"USA","HOUSECOST","PRICEINCOME","IDX2015","A","2012",91.0424263636562,
"USA","HOUSECOST","PRICEINCOME","IDX2015","A","2013",98.1423518716088,
"USA","HOUSECOST","PRICEINCOME","IDX2015","A","2014",98.3577380838586,
"USA","HOUSECOST","PRICEINCOME","IDX2015","A","2015",100,
"USA","HOUSECOST","PRICEINCOME","IDX2015","A","2016",103.780145288477,
"USA","HOUSECOST","PRICEINCOME","IDX2015","A","2017",106.35634885383,
"USA","HOUSECOST","PRICEINCOME","IDX2015","A","2018",107.526534967364,
"RUS","HOUSECOST","PRICEINCOME","IDX2015","A","2002",140.162547393423,
"RUS","HOUSECOST","PRICEINCOME","IDX2015","A","2003",144.517424563287,
"RUS","HOUSECOST","PRICEINCOME","IDX2015","A","2004",145.797028616393,
"RUS","HOUSECOST","PRICEINCOME","IDX2015","A","2005",137.766933064246,
"RUS","HOUSECOST","PRICEINCOME","IDX2015","A","2006",161.919686536491,
"RUS","HOUSECOST","PRICEINCOME","IDX2015","A","2007",190.042852913621,
"RUS","HOUSECOST","PRICEINCOME","IDX2015","A","2008",195.032746626222,
"RUS","HOUSECOST","PRICEINCOME","IDX2015","A","2009",179.956143059429,
"RUS","HOUSECOST","PRICEINCOME","IDX2015","A","2010",169.449410206323,
"RUS","HOUSECOST","PRICEINCOME","IDX2015","A","2011",118.139542331807,
"RUS","HOUSECOST","PRICEINCOME","IDX2015","A","2012",118.916651207471,
"RUS","HOUSECOST","PRICEINCOME","IDX2015","A","2013",111.063903768964,
"RUS","HOUSECOST","PRICEINCOME","IDX2015","A","2014",102.808523473168,
"RUS","HOUSECOST","PRICEINCOME","IDX2015","A","2015",100,
"ZAF","HOUSECOST","PRICEINCOME","IDX2015","A","2000",71.2075386832148,
"ZAF","HOUSECOST","PRICEINCOME","IDX2015","A","2001",74.4558209701728,
"ZAF","HOUSECOST","PRICEINCOME","IDX2015","A","2002",75.5104735769467,
"ZAF","HOUSECOST","PRICEINCOME","IDX2015","A","2003",83.1318574524874,
"ZAF","HOUSECOST","PRICEINCOME","IDX2015","A","2004",99.2335011335031,
"ZAF","HOUSECOST","PRICEINCOME","IDX2015","A","2005",117.786845055565,
"ZAF","HOUSECOST","PRICEINCOME","IDX2015","A","2006",127.009855686543,
"ZAF","HOUSECOST","PRICEINCOME","IDX2015","A","2007",130.811236411192,
"ZAF","HOUSECOST","PRICEINCOME","IDX2015","A","2008",120.922207277612,
"ZAF","HOUSECOST","PRICEINCOME","IDX2015","A","2009",111.239677967779,
"ZAF","HOUSECOST","PRICEINCOME","IDX2015","A","2010",107.283035398035,
"ZAF","HOUSECOST","PRICEINCOME","IDX2015","A","2011",101.3182581309,
"ZAF","HOUSECOST","PRICEINCOME","IDX2015","A","2012",98.5800243098737,
"ZAF","HOUSECOST","PRICEINCOME","IDX2015","A","2013",98.4726451005664,
"ZAF","HOUSECOST","PRICEINCOME","IDX2015","A","2014",100.402072548688,
"ZAF","HOUSECOST","PRICEINCOME","IDX2015","A","2015",100,
"ZAF","HOUSECOST","PRICEINCOME","IDX2015","A","2016",100.016166952028,
"ZAF","HOUSECOST","PRICEINCOME","IDX2015","A","2017",99.6386825338889,
