"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"ITA","CPI","TOT_FOODENRG","IDX2015","A","2017",101.13,
"ITA","CPI","TOT_FOODENRG","IDX2015","A","2018",101.7453,
"JPN","CPI","TOT_FOODENRG","IDX2015","A","2000",102.996,
"JPN","CPI","TOT_FOODENRG","IDX2015","A","2001",102.0869,
"JPN","CPI","TOT_FOODENRG","IDX2015","A","2002",101.2962,
"JPN","CPI","TOT_FOODENRG","IDX2015","A","2003",100.9906,
"JPN","CPI","TOT_FOODENRG","IDX2015","A","2004",100.5976,
"JPN","CPI","TOT_FOODENRG","IDX2015","A","2005",100.2813,
"JPN","CPI","TOT_FOODENRG","IDX2015","A","2006",100.0547,
"JPN","CPI","TOT_FOODENRG","IDX2015","A","2007",99.91438,
"JPN","CPI","TOT_FOODENRG","IDX2015","A","2008",100.2592,
"JPN","CPI","TOT_FOODENRG","IDX2015","A","2009",99.4765,
"JPN","CPI","TOT_FOODENRG","IDX2015","A","2010",98.37848,
"JPN","CPI","TOT_FOODENRG","IDX2015","A","2011",97.63662,
"JPN","CPI","TOT_FOODENRG","IDX2015","A","2012",97.15548,
"JPN","CPI","TOT_FOODENRG","IDX2015","A","2013",97.06479,
"JPN","CPI","TOT_FOODENRG","IDX2015","A","2014",98.98489,
"JPN","CPI","TOT_FOODENRG","IDX2015","A","2015",99.99574,
"JPN","CPI","TOT_FOODENRG","IDX2015","A","2016",100.3997,
"JPN","CPI","TOT_FOODENRG","IDX2015","A","2017",100.3322,
"JPN","CPI","TOT_FOODENRG","IDX2015","A","2018",100.5258,
"KOR","CPI","TOT_FOODENRG","IDX2015","A","2000",69.27558,
"KOR","CPI","TOT_FOODENRG","IDX2015","A","2001",71.70583,
"KOR","CPI","TOT_FOODENRG","IDX2015","A","2002",73.91725,
"KOR","CPI","TOT_FOODENRG","IDX2015","A","2003",76.31883,
"KOR","CPI","TOT_FOODENRG","IDX2015","A","2004",78.14333,
"KOR","CPI","TOT_FOODENRG","IDX2015","A","2005",79.95509,
"KOR","CPI","TOT_FOODENRG","IDX2015","A","2006",81.54742,
"KOR","CPI","TOT_FOODENRG","IDX2015","A","2007",83.61317,
"KOR","CPI","TOT_FOODENRG","IDX2015","A","2008",86.60475,
"KOR","CPI","TOT_FOODENRG","IDX2015","A","2009",89.16358,
"KOR","CPI","TOT_FOODENRG","IDX2015","A","2010",90.8085,
"KOR","CPI","TOT_FOODENRG","IDX2015","A","2011",93.13208,
"KOR","CPI","TOT_FOODENRG","IDX2015","A","2012",94.59267,
"KOR","CPI","TOT_FOODENRG","IDX2015","A","2013",96.02758,
"KOR","CPI","TOT_FOODENRG","IDX2015","A","2014",97.632,
"KOR","CPI","TOT_FOODENRG","IDX2015","A","2015",100,
"KOR","CPI","TOT_FOODENRG","IDX2015","A","2016",101.875,
"KOR","CPI","TOT_FOODENRG","IDX2015","A","2017",103.44,
"KOR","CPI","TOT_FOODENRG","IDX2015","A","2018",104.6475,
"MEX","CPI","TOT_FOODENRG","IDX2015","A","2000",58.03487,
"MEX","CPI","TOT_FOODENRG","IDX2015","A","2001",61.88987,
"MEX","CPI","TOT_FOODENRG","IDX2015","A","2002",64.05381,
"MEX","CPI","TOT_FOODENRG","IDX2015","A","2003",66.58926,
"MEX","CPI","TOT_FOODENRG","IDX2015","A","2004",69.16424,
"MEX","CPI","TOT_FOODENRG","IDX2015","A","2005",71.56882,
"MEX","CPI","TOT_FOODENRG","IDX2015","A","2006",73.90586,
"MEX","CPI","TOT_FOODENRG","IDX2015","A","2007",76.38942,
"MEX","CPI","TOT_FOODENRG","IDX2015","A","2008",79.67495,
"MEX","CPI","TOT_FOODENRG","IDX2015","A","2009",83.42942,
"MEX","CPI","TOT_FOODENRG","IDX2015","A","2010",86.97413,
"MEX","CPI","TOT_FOODENRG","IDX2015","A","2011",89.58224,
"MEX","CPI","TOT_FOODENRG","IDX2015","A","2012",91.93981,
"MEX","CPI","TOT_FOODENRG","IDX2015","A","2013",94.59641,
"MEX","CPI","TOT_FOODENRG","IDX2015","A","2014",97.65962,
"MEX","CPI","TOT_FOODENRG","IDX2015","A","2015",100,
"MEX","CPI","TOT_FOODENRG","IDX2015","A","2016",102.7664,
"MEX","CPI","TOT_FOODENRG","IDX2015","A","2017",107.3424,
"MEX","CPI","TOT_FOODENRG","IDX2015","A","2018",111.3207,
"TUR","CPI","TOT_FOODENRG","IDX2015","A","2000",15.49437,
"TUR","CPI","TOT_FOODENRG","IDX2015","A","2001",23.41921,
"TUR","CPI","TOT_FOODENRG","IDX2015","A","2002",33.52606,
"TUR","CPI","TOT_FOODENRG","IDX2015","A","2003",40.85044,
"TUR","CPI","TOT_FOODENRG","IDX2015","A","2004",45.06148,
"TUR","CPI","TOT_FOODENRG","IDX2015","A","2005",48.89328,
"TUR","CPI","TOT_FOODENRG","IDX2015","A","2006",53.4124,
"TUR","CPI","TOT_FOODENRG","IDX2015","A","2007",57.42769,
"TUR","CPI","TOT_FOODENRG","IDX2015","A","2008",61.49371,
"TUR","CPI","TOT_FOODENRG","IDX2015","A","2009",64.97862,
"TUR","CPI","TOT_FOODENRG","IDX2015","A","2010",69.67953,
"TUR","CPI","TOT_FOODENRG","IDX2015","A","2011",73.81056,
"TUR","CPI","TOT_FOODENRG","IDX2015","A","2012",79.76456,
"TUR","CPI","TOT_FOODENRG","IDX2015","A","2013",85.19397,
"TUR","CPI","TOT_FOODENRG","IDX2015","A","2014",92.53248,
"TUR","CPI","TOT_FOODENRG","IDX2015","A","2015",100,
"TUR","CPI","TOT_FOODENRG","IDX2015","A","2016",109.3364,
"TUR","CPI","TOT_FOODENRG","IDX2015","A","2017",121.1178,
"TUR","CPI","TOT_FOODENRG","IDX2015","A","2018",139.6042,
"GBR","CPI","TOT_FOODENRG","IDX2015","A","2000",77.8362,
"GBR","CPI","TOT_FOODENRG","IDX2015","A","2001",78.66728,
"GBR","CPI","TOT_FOODENRG","IDX2015","A","2002",79.83415,
"GBR","CPI","TOT_FOODENRG","IDX2015","A","2003",80.85831,
"GBR","CPI","TOT_FOODENRG","IDX2015","A","2004",81.72298,
"GBR","CPI","TOT_FOODENRG","IDX2015","A","2005",82.9,"B"
"GBR","CPI","TOT_FOODENRG","IDX2015","A","2006",84.4,
"GBR","CPI","TOT_FOODENRG","IDX2015","A","2007",86,
"GBR","CPI","TOT_FOODENRG","IDX2015","A","2008",87.7,
"GBR","CPI","TOT_FOODENRG","IDX2015","A","2009",89.1,
"GBR","CPI","TOT_FOODENRG","IDX2015","A","2010",90.9,
"GBR","CPI","TOT_FOODENRG","IDX2015","A","2011",93.4,
"GBR","CPI","TOT_FOODENRG","IDX2015","A","2012",95.4,
"GBR","CPI","TOT_FOODENRG","IDX2015","A","2013",97.2,
"GBR","CPI","TOT_FOODENRG","IDX2015","A","2014",98.7,
"GBR","CPI","TOT_FOODENRG","IDX2015","A","2015",100,
"GBR","CPI","TOT_FOODENRG","IDX2015","A","2016",101.6,
"GBR","CPI","TOT_FOODENRG","IDX2015","A","2017",103.9,
"GBR","CPI","TOT_FOODENRG","IDX2015","A","2018",105.9,
"USA","CPI","TOT_FOODENRG","IDX2015","A","2000",74.83768,
"USA","CPI","TOT_FOODENRG","IDX2015","A","2001",76.83633,
"USA","CPI","TOT_FOODENRG","IDX2015","A","2002",78.61826,
"USA","CPI","TOT_FOODENRG","IDX2015","A","2003",79.76379,
"USA","CPI","TOT_FOODENRG","IDX2015","A","2004",81.16732,
"USA","CPI","TOT_FOODENRG","IDX2015","A","2005",82.92861,
"USA","CPI","TOT_FOODENRG","IDX2015","A","2006",85.00294,
"USA","CPI","TOT_FOODENRG","IDX2015","A","2007",86.98952,
"USA","CPI","TOT_FOODENRG","IDX2015","A","2008",88.98849,
"USA","CPI","TOT_FOODENRG","IDX2015","A","2009",90.50079,
"USA","CPI","TOT_FOODENRG","IDX2015","A","2010",91.36829,
"USA","CPI","TOT_FOODENRG","IDX2015","A","2011",92.8837,
"USA","CPI","TOT_FOODENRG","IDX2015","A","2012",94.84354,
"USA","CPI","TOT_FOODENRG","IDX2015","A","2013",96.5157,
"USA","CPI","TOT_FOODENRG","IDX2015","A","2014",98.20441,
"USA","CPI","TOT_FOODENRG","IDX2015","A","2015",100,
"USA","CPI","TOT_FOODENRG","IDX2015","A","2016",102.2109,
"USA","CPI","TOT_FOODENRG","IDX2015","A","2017",104.0962,
"USA","CPI","TOT_FOODENRG","IDX2015","A","2018",106.3236,
"ZAF","CPI","TOT_FOODENRG","IDX2015","A","2002",56.91858,
"ZAF","CPI","TOT_FOODENRG","IDX2015","A","2003",60.04371,
"ZAF","CPI","TOT_FOODENRG","IDX2015","A","2004",59.16047,
"ZAF","CPI","TOT_FOODENRG","IDX2015","A","2005",60.15129,
"ZAF","CPI","TOT_FOODENRG","IDX2015","A","2006",61.58208,
"ZAF","CPI","TOT_FOODENRG","IDX2015","A","2007",64.85441,
"ZAF","CPI","TOT_FOODENRG","IDX2015","A","2008",69.99304,
"ZAF","CPI","TOT_FOODENRG","IDX2015","A","2009",75.51183,
"ZAF","CPI","TOT_FOODENRG","IDX2015","A","2010",78.60165,
"ZAF","CPI","TOT_FOODENRG","IDX2015","A","2011",81.48811,
"ZAF","CPI","TOT_FOODENRG","IDX2015","A","2012",85.36507,
"ZAF","CPI","TOT_FOODENRG","IDX2015","A","2013",89.74008,
"ZAF","CPI","TOT_FOODENRG","IDX2015","A","2014",94.72877,
"ZAF","CPI","TOT_FOODENRG","IDX2015","A","2015",100,
"ZAF","CPI","TOT_FOODENRG","IDX2015","A","2016",105.6532,
"ZAF","CPI","TOT_FOODENRG","IDX2015","A","2017",110.5511,
"ZAF","CPI","TOT_FOODENRG","IDX2015","A","2018",115.1519,
