"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"DEU","EXCH","TOT","NATUSD","A","2017",0.887397,
"DEU","EXCH","TOT","NATUSD","A","2018",0.847186,
"ITA","EXCH","TOT","NATUSD","A","2000",1.085401,
"ITA","EXCH","TOT","NATUSD","A","2001",1.11751,
"ITA","EXCH","TOT","NATUSD","A","2002",1.062552,
"ITA","EXCH","TOT","NATUSD","A","2003",0.886034,
"ITA","EXCH","TOT","NATUSD","A","2004",0.805365,
"ITA","EXCH","TOT","NATUSD","A","2005",0.80412,
"ITA","EXCH","TOT","NATUSD","A","2006",0.797141,
"ITA","EXCH","TOT","NATUSD","A","2007",0.730638,
"ITA","EXCH","TOT","NATUSD","A","2008",0.682675,
"ITA","EXCH","TOT","NATUSD","A","2009",0.719843,
"ITA","EXCH","TOT","NATUSD","A","2010",0.755045,
"ITA","EXCH","TOT","NATUSD","A","2011",0.719355,
"ITA","EXCH","TOT","NATUSD","A","2012",0.778294,
"ITA","EXCH","TOT","NATUSD","A","2013",0.753159,
"ITA","EXCH","TOT","NATUSD","A","2014",0.753731,
"ITA","EXCH","TOT","NATUSD","A","2015",0.901659,
"ITA","EXCH","TOT","NATUSD","A","2016",0.904035,
"ITA","EXCH","TOT","NATUSD","A","2017",0.887397,
"ITA","EXCH","TOT","NATUSD","A","2018",0.847186,
"JPN","EXCH","TOT","NATUSD","A","2000",107.765498,
"JPN","EXCH","TOT","NATUSD","A","2001",121.528948,
"JPN","EXCH","TOT","NATUSD","A","2002",125.388019,
"JPN","EXCH","TOT","NATUSD","A","2003",115.933464,
"JPN","EXCH","TOT","NATUSD","A","2004",108.192569,
"JPN","EXCH","TOT","NATUSD","A","2005",110.218212,
"JPN","EXCH","TOT","NATUSD","A","2006",116.299312,
"JPN","EXCH","TOT","NATUSD","A","2007",117.753529,
"JPN","EXCH","TOT","NATUSD","A","2008",103.359494,
"JPN","EXCH","TOT","NATUSD","A","2009",93.570089,
"JPN","EXCH","TOT","NATUSD","A","2010",87.779875,
"JPN","EXCH","TOT","NATUSD","A","2011",79.80702,
"JPN","EXCH","TOT","NATUSD","A","2012",79.790455,
"JPN","EXCH","TOT","NATUSD","A","2013",97.595658,
"JPN","EXCH","TOT","NATUSD","A","2014",105.944781,
"JPN","EXCH","TOT","NATUSD","A","2015",121.044026,
"JPN","EXCH","TOT","NATUSD","A","2016",108.7929,
"JPN","EXCH","TOT","NATUSD","A","2017",112.166141,
"JPN","EXCH","TOT","NATUSD","A","2018",110.423179,
"KOR","EXCH","TOT","NATUSD","A","2000",1130.9575,
"KOR","EXCH","TOT","NATUSD","A","2001",1290.994583,
"KOR","EXCH","TOT","NATUSD","A","2002",1251.088333,
"KOR","EXCH","TOT","NATUSD","A","2003",1191.614167,
"KOR","EXCH","TOT","NATUSD","A","2004",1145.319167,
"KOR","EXCH","TOT","NATUSD","A","2005",1024.116667,
"KOR","EXCH","TOT","NATUSD","A","2006",954.790516,
"KOR","EXCH","TOT","NATUSD","A","2007",929.257262,
"KOR","EXCH","TOT","NATUSD","A","2008",1102.046667,
"KOR","EXCH","TOT","NATUSD","A","2009",1276.93,
"KOR","EXCH","TOT","NATUSD","A","2010",1156.060988,
"KOR","EXCH","TOT","NATUSD","A","2011",1108.292125,
"KOR","EXCH","TOT","NATUSD","A","2012",1126.470826,
"KOR","EXCH","TOT","NATUSD","A","2013",1094.852917,
"KOR","EXCH","TOT","NATUSD","A","2014",1052.960833,
"KOR","EXCH","TOT","NATUSD","A","2015",1131.1575,
"KOR","EXCH","TOT","NATUSD","A","2016",1160.433435,
"KOR","EXCH","TOT","NATUSD","A","2017",1130.424621,
"KOR","EXCH","TOT","NATUSD","A","2018",1100.5575,
"MEX","EXCH","TOT","NATUSD","A","2000",9.455558,
"MEX","EXCH","TOT","NATUSD","A","2001",9.342342,
"MEX","EXCH","TOT","NATUSD","A","2002",9.655958,
"MEX","EXCH","TOT","NATUSD","A","2003",10.789019,
"MEX","EXCH","TOT","NATUSD","A","2004",11.285967,
"MEX","EXCH","TOT","NATUSD","A","2005",10.897892,
"MEX","EXCH","TOT","NATUSD","A","2006",10.899242,
"MEX","EXCH","TOT","NATUSD","A","2007",10.928192,
"MEX","EXCH","TOT","NATUSD","A","2008",11.129717,
"MEX","EXCH","TOT","NATUSD","A","2009",13.513475,
"MEX","EXCH","TOT","NATUSD","A","2010",12.636008,
"MEX","EXCH","TOT","NATUSD","A","2011",12.423325,
"MEX","EXCH","TOT","NATUSD","A","2012",13.169458,
"MEX","EXCH","TOT","NATUSD","A","2013",12.771992,
"MEX","EXCH","TOT","NATUSD","A","2014",13.29245,
"MEX","EXCH","TOT","NATUSD","A","2015",15.848267,
"MEX","EXCH","TOT","NATUSD","A","2016",18.664058,
"MEX","EXCH","TOT","NATUSD","A","2017",18.926517,
"MEX","EXCH","TOT","NATUSD","A","2018",19.244342,
"TUR","EXCH","TOT","NATUSD","A","2000",0.625219,
"TUR","EXCH","TOT","NATUSD","A","2001",1.225588,
"TUR","EXCH","TOT","NATUSD","A","2002",1.507226,
"TUR","EXCH","TOT","NATUSD","A","2003",1.500885,
"TUR","EXCH","TOT","NATUSD","A","2004",1.425537,
"TUR","EXCH","TOT","NATUSD","A","2005",1.343583,
"TUR","EXCH","TOT","NATUSD","A","2006",1.428453,
"TUR","EXCH","TOT","NATUSD","A","2007",1.302931,
"TUR","EXCH","TOT","NATUSD","A","2008",1.301522,
"TUR","EXCH","TOT","NATUSD","A","2009",1.54996,
"TUR","EXCH","TOT","NATUSD","A","2010",1.502849,
"TUR","EXCH","TOT","NATUSD","A","2011",1.674955,
"TUR","EXCH","TOT","NATUSD","A","2012",1.796001,
"TUR","EXCH","TOT","NATUSD","A","2013",1.903768,
"TUR","EXCH","TOT","NATUSD","A","2014",2.188542,
"TUR","EXCH","TOT","NATUSD","A","2015",2.720009,
"TUR","EXCH","TOT","NATUSD","A","2016",3.020135,
"TUR","EXCH","TOT","NATUSD","A","2017",3.648133,
"TUR","EXCH","TOT","NATUSD","A","2018",4.82837,
"GBR","EXCH","TOT","NATUSD","A","2000",0.660931,
"GBR","EXCH","TOT","NATUSD","A","2001",0.694655,
"GBR","EXCH","TOT","NATUSD","A","2002",0.667223,
"GBR","EXCH","TOT","NATUSD","A","2003",0.612472,
"GBR","EXCH","TOT","NATUSD","A","2004",0.54618,
"GBR","EXCH","TOT","NATUSD","A","2005",0.549998,
"GBR","EXCH","TOT","NATUSD","A","2006",0.543487,
"GBR","EXCH","TOT","NATUSD","A","2007",0.499772,
"GBR","EXCH","TOT","NATUSD","A","2008",0.543966,
"GBR","EXCH","TOT","NATUSD","A","2009",0.641919,
"GBR","EXCH","TOT","NATUSD","A","2010",0.647179,
"GBR","EXCH","TOT","NATUSD","A","2011",0.624141,
"GBR","EXCH","TOT","NATUSD","A","2012",0.633047,
"GBR","EXCH","TOT","NATUSD","A","2013",0.639661,
"GBR","EXCH","TOT","NATUSD","A","2014",0.60773,
"GBR","EXCH","TOT","NATUSD","A","2015",0.654545,
"GBR","EXCH","TOT","NATUSD","A","2016",0.740634,
"GBR","EXCH","TOT","NATUSD","A","2017",0.777003,
"GBR","EXCH","TOT","NATUSD","A","2018",0.749582,
"USA","EXCH","TOT","NATUSD","A","2000",1,
"USA","EXCH","TOT","NATUSD","A","2001",1,
"USA","EXCH","TOT","NATUSD","A","2002",1,
"USA","EXCH","TOT","NATUSD","A","2003",1,
"USA","EXCH","TOT","NATUSD","A","2004",1,
"USA","EXCH","TOT","NATUSD","A","2005",1,
"USA","EXCH","TOT","NATUSD","A","2006",1,
"USA","EXCH","TOT","NATUSD","A","2007",1,
"USA","EXCH","TOT","NATUSD","A","2008",1,
"USA","EXCH","TOT","NATUSD","A","2009",1,
"USA","EXCH","TOT","NATUSD","A","2010",1,
"USA","EXCH","TOT","NATUSD","A","2011",1,
"USA","EXCH","TOT","NATUSD","A","2012",1,
"USA","EXCH","TOT","NATUSD","A","2013",1,
"USA","EXCH","TOT","NATUSD","A","2014",1,
"USA","EXCH","TOT","NATUSD","A","2015",1,
"USA","EXCH","TOT","NATUSD","A","2016",1,
"USA","EXCH","TOT","NATUSD","A","2017",1,
"USA","EXCH","TOT","NATUSD","A","2018",1,
"BRA","EXCH","TOT","NATUSD","A","2000",1.829423,
"BRA","EXCH","TOT","NATUSD","A","2001",2.349632,
"BRA","EXCH","TOT","NATUSD","A","2002",2.920363,
"BRA","EXCH","TOT","NATUSD","A","2003",3.077475,
"BRA","EXCH","TOT","NATUSD","A","2004",2.925119,
"BRA","EXCH","TOT","NATUSD","A","2005",2.43439,
"BRA","EXCH","TOT","NATUSD","A","2006",2.175327,
"BRA","EXCH","TOT","NATUSD","A","2007",1.947058,
"BRA","EXCH","TOT","NATUSD","A","2008",1.833767,
"BRA","EXCH","TOT","NATUSD","A","2009",1.999428,
"BRA","EXCH","TOT","NATUSD","A","2010",1.759227,
"BRA","EXCH","TOT","NATUSD","A","2011",1.672829,
"BRA","EXCH","TOT","NATUSD","A","2012",1.953069,
"BRA","EXCH","TOT","NATUSD","A","2013",2.156089,
"BRA","EXCH","TOT","NATUSD","A","2014",2.352952,
"BRA","EXCH","TOT","NATUSD","A","2015",3.326904,
"BRA","EXCH","TOT","NATUSD","A","2016",3.491313,
"BRA","EXCH","TOT","NATUSD","A","2017",3.191389,
"BRA","EXCH","TOT","NATUSD","A","2018",3.653825,
"CHN","EXCH","TOT","NATUSD","A","2000",8.278504,
"CHN","EXCH","TOT","NATUSD","A","2001",8.277068,
"CHN","EXCH","TOT","NATUSD","A","2002",8.276958,
"CHN","EXCH","TOT","NATUSD","A","2003",8.277037,
"CHN","EXCH","TOT","NATUSD","A","2004",8.276801,
"CHN","EXCH","TOT","NATUSD","A","2005",8.194317,
"CHN","EXCH","TOT","NATUSD","A","2006",7.973438,
"CHN","EXCH","TOT","NATUSD","A","2007",7.607532,
"CHN","EXCH","TOT","NATUSD","A","2008",6.948655,
"CHN","EXCH","TOT","NATUSD","A","2009",6.831416,
"CHN","EXCH","TOT","NATUSD","A","2010",6.770269,
"CHN","EXCH","TOT","NATUSD","A","2011",6.461461,
"CHN","EXCH","TOT","NATUSD","A","2012",6.312333,
"CHN","EXCH","TOT","NATUSD","A","2013",6.195758,
"CHN","EXCH","TOT","NATUSD","A","2014",6.143434,
"CHN","EXCH","TOT","NATUSD","A","2015",6.227489,
"CHN","EXCH","TOT","NATUSD","A","2016",6.644478,
"CHN","EXCH","TOT","NATUSD","A","2017",6.758755,
"CHN","EXCH","TOT","NATUSD","A","2018",6.615957,
"IND","EXCH","TOT","NATUSD","A","2000",44.941605,
"IND","EXCH","TOT","NATUSD","A","2001",47.186414,
"IND","EXCH","TOT","NATUSD","A","2002",48.610319,
"IND","EXCH","TOT","NATUSD","A","2003",46.583284,
"IND","EXCH","TOT","NATUSD","A","2004",45.316467,
"IND","EXCH","TOT","NATUSD","A","2005",44.099975,
"IND","EXCH","TOT","NATUSD","A","2006",45.307008,
"IND","EXCH","TOT","NATUSD","A","2007",41.348533,
"IND","EXCH","TOT","NATUSD","A","2008",43.505183,
"IND","EXCH","TOT","NATUSD","A","2009",48.405267,
"IND","EXCH","TOT","NATUSD","A","2010",45.725812,
"IND","EXCH","TOT","NATUSD","A","2011",46.670467,
"IND","EXCH","TOT","NATUSD","A","2012",53.437233,
"IND","EXCH","TOT","NATUSD","A","2013",58.597845,
"IND","EXCH","TOT","NATUSD","A","2014",61.029514,
"IND","EXCH","TOT","NATUSD","A","2015",64.151944,
"IND","EXCH","TOT","NATUSD","A","2016",67.195313,
"IND","EXCH","TOT","NATUSD","A","2017",65.121569,
"IND","EXCH","TOT","NATUSD","A","2018",68.389467,
"IDN","EXCH","TOT","NATUSD","A","2000",8421.775,
"IDN","EXCH","TOT","NATUSD","A","2001",10260.85,
"IDN","EXCH","TOT","NATUSD","A","2002",9311.191667,
"IDN","EXCH","TOT","NATUSD","A","2003",8577.133333,
"IDN","EXCH","TOT","NATUSD","A","2004",8938.85,
"IDN","EXCH","TOT","NATUSD","A","2005",9704.741667,
"IDN","EXCH","TOT","NATUSD","A","2006",9159.316667,
"IDN","EXCH","TOT","NATUSD","A","2007",9141,
"IDN","EXCH","TOT","NATUSD","A","2008",9698.9625,
"IDN","EXCH","TOT","NATUSD","A","2009",10389.9375,
"IDN","EXCH","TOT","NATUSD","A","2010",9090.433333,
"IDN","EXCH","TOT","NATUSD","A","2011",8770.433333,
"IDN","EXCH","TOT","NATUSD","A","2012",9386.629167,
"IDN","EXCH","TOT","NATUSD","A","2013",10461.24,
"IDN","EXCH","TOT","NATUSD","A","2014",11865.211296,
"IDN","EXCH","TOT","NATUSD","A","2015",13389.412937,
"IDN","EXCH","TOT","NATUSD","A","2016",13308.326802,
"IDN","EXCH","TOT","NATUSD","A","2017",13380.833879,
"IDN","EXCH","TOT","NATUSD","A","2018",14236.938773,
"RUS","EXCH","TOT","NATUSD","A","2000",28.129167,
"RUS","EXCH","TOT","NATUSD","A","2001",29.168525,
"RUS","EXCH","TOT","NATUSD","A","2002",31.348483,
"RUS","EXCH","TOT","NATUSD","A","2003",30.692025,
"RUS","EXCH","TOT","NATUSD","A","2004",28.813742,
"RUS","EXCH","TOT","NATUSD","A","2005",28.284442,
"RUS","EXCH","TOT","NATUSD","A","2006",27.190958,
"RUS","EXCH","TOT","NATUSD","A","2007",25.580845,
"RUS","EXCH","TOT","NATUSD","A","2008",24.852875,
"RUS","EXCH","TOT","NATUSD","A","2009",31.740358,
"RUS","EXCH","TOT","NATUSD","A","2010",30.367915,
"RUS","EXCH","TOT","NATUSD","A","2011",29.382341,
"RUS","EXCH","TOT","NATUSD","A","2012",30.839831,
"RUS","EXCH","TOT","NATUSD","A","2013",31.837144,
"RUS","EXCH","TOT","NATUSD","A","2014",38.378207,
"RUS","EXCH","TOT","NATUSD","A","2015",60.93765,
"RUS","EXCH","TOT","NATUSD","A","2016",67.055933,
"RUS","EXCH","TOT","NATUSD","A","2017",58.342801,
"RUS","EXCH","TOT","NATUSD","A","2018",62.668133,
"ZAF","EXCH","TOT","NATUSD","A","2000",6.939828,
"ZAF","EXCH","TOT","NATUSD","A","2001",8.609181,
"ZAF","EXCH","TOT","NATUSD","A","2002",10.540747,
"ZAF","EXCH","TOT","NATUSD","A","2003",7.564749,
"ZAF","EXCH","TOT","NATUSD","A","2004",6.459693,
"ZAF","EXCH","TOT","NATUSD","A","2005",6.359328,
"ZAF","EXCH","TOT","NATUSD","A","2006",6.771549,
"ZAF","EXCH","TOT","NATUSD","A","2007",7.045365,
"ZAF","EXCH","TOT","NATUSD","A","2008",8.261223,
"ZAF","EXCH","TOT","NATUSD","A","2009",8.473674,
"ZAF","EXCH","TOT","NATUSD","A","2010",7.321222,
"ZAF","EXCH","TOT","NATUSD","A","2011",7.261132,
"ZAF","EXCH","TOT","NATUSD","A","2012",8.209969,
"ZAF","EXCH","TOT","NATUSD","A","2013",9.655056,
"ZAF","EXCH","TOT","NATUSD","A","2014",10.852656,
"ZAF","EXCH","TOT","NATUSD","A","2015",12.758931,
"ZAF","EXCH","TOT","NATUSD","A","2016",14.709611,
"ZAF","EXCH","TOT","NATUSD","A","2017",13.333781,
"ZAF","EXCH","TOT","NATUSD","A","2018",13.240911,
"SAU","EXCH","TOT","NATUSD","A","2000",3.75,
"SAU","EXCH","TOT","NATUSD","A","2001",3.75,
"SAU","EXCH","TOT","NATUSD","A","2002",3.75,
"SAU","EXCH","TOT","NATUSD","A","2003",3.75,
"SAU","EXCH","TOT","NATUSD","A","2004",3.75,
"SAU","EXCH","TOT","NATUSD","A","2005",3.75,
"SAU","EXCH","TOT","NATUSD","A","2006",3.75,
"SAU","EXCH","TOT","NATUSD","A","2007",3.75,
"SAU","EXCH","TOT","NATUSD","A","2008",3.75,
"SAU","EXCH","TOT","NATUSD","A","2009",3.75,
"SAU","EXCH","TOT","NATUSD","A","2010",3.75,
"SAU","EXCH","TOT","NATUSD","A","2011",3.75,
"SAU","EXCH","TOT","NATUSD","A","2012",3.75,
"SAU","EXCH","TOT","NATUSD","A","2013",3.75,
"SAU","EXCH","TOT","NATUSD","A","2014",3.75,
"SAU","EXCH","TOT","NATUSD","A","2015",3.75,
"SAU","EXCH","TOT","NATUSD","A","2016",3.75,
"SAU","EXCH","TOT","NATUSD","A","2017",3.75,
"SAU","EXCH","TOT","NATUSD","A","2018",3.75,
"ARG","EXCH","TOT","NATUSD","A","2000",0.9995,
"ARG","EXCH","TOT","NATUSD","A","2001",0.9995,
"ARG","EXCH","TOT","NATUSD","A","2002",3.063257,
"ARG","EXCH","TOT","NATUSD","A","2003",2.900629,
"ARG","EXCH","TOT","NATUSD","A","2004",2.923301,
"ARG","EXCH","TOT","NATUSD","A","2005",2.903658,
"ARG","EXCH","TOT","NATUSD","A","2006",3.054313,
"ARG","EXCH","TOT","NATUSD","A","2007",3.095649,
"ARG","EXCH","TOT","NATUSD","A","2008",3.144165,
"ARG","EXCH","TOT","NATUSD","A","2009",3.710107,
"ARG","EXCH","TOT","NATUSD","A","2010",3.896295,
"ARG","EXCH","TOT","NATUSD","A","2011",4.11014,
"ARG","EXCH","TOT","NATUSD","A","2012",4.536934,
"ARG","EXCH","TOT","NATUSD","A","2013",5.459353,
"ARG","EXCH","TOT","NATUSD","A","2014",8.075276,
"ARG","EXCH","TOT","NATUSD","A","2015",9.233186,
"ARG","EXCH","TOT","NATUSD","A","2016",14.758175,
"ARG","EXCH","TOT","NATUSD","A","2017",16.562707,
"ARG","EXCH","TOT","NATUSD","A","2018",28.094992,
