"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"FRA","HOUSECOST","PRICERENT","IDX2015","A","2003",82.3513321324105,
"FRA","HOUSECOST","PRICERENT","IDX2015","A","2004",92.1209632265807,
"FRA","HOUSECOST","PRICERENT","IDX2015","A","2005",102.664835585124,
"FRA","HOUSECOST","PRICERENT","IDX2015","A","2006",111.199077563378,
"FRA","HOUSECOST","PRICERENT","IDX2015","A","2007",114.870304086277,
"FRA","HOUSECOST","PRICERENT","IDX2015","A","2008",113.425537200823,
"FRA","HOUSECOST","PRICERENT","IDX2015","A","2009",103.262818678414,
"FRA","HOUSECOST","PRICERENT","IDX2015","A","2010",106.802126082937,
"FRA","HOUSECOST","PRICERENT","IDX2015","A","2011",111.82736943455,
"FRA","HOUSECOST","PRICERENT","IDX2015","A","2012",109.500673535801,
"FRA","HOUSECOST","PRICERENT","IDX2015","A","2013",105.559516296713,
"FRA","HOUSECOST","PRICERENT","IDX2015","A","2014",102.585348128437,
"FRA","HOUSECOST","PRICERENT","IDX2015","A","2015",100,
"FRA","HOUSECOST","PRICERENT","IDX2015","A","2016",100.597356848311,
"FRA","HOUSECOST","PRICERENT","IDX2015","A","2017",103.441991472223,
"FRA","HOUSECOST","PRICERENT","IDX2015","A","2018",106.913150663515,
"DEU","HOUSECOST","PRICERENT","IDX2015","A","2000",100.422235348639,
"DEU","HOUSECOST","PRICERENT","IDX2015","A","2001",99.3667774196352,
"DEU","HOUSECOST","PRICERENT","IDX2015","A","2002",96.7530164632907,
"DEU","HOUSECOST","PRICERENT","IDX2015","A","2003",96.0915901076238,
"DEU","HOUSECOST","PRICERENT","IDX2015","A","2004",93.830787744714,
"DEU","HOUSECOST","PRICERENT","IDX2015","A","2005",94.0922006390832,
"DEU","HOUSECOST","PRICERENT","IDX2015","A","2006",92.7182159502862,
"DEU","HOUSECOST","PRICERENT","IDX2015","A","2007",89.7076743107896,
"DEU","HOUSECOST","PRICERENT","IDX2015","A","2008",89.787954595793,
"DEU","HOUSECOST","PRICERENT","IDX2015","A","2009",89.5660606732157,
"DEU","HOUSECOST","PRICERENT","IDX2015","A","2010",89.4295872189838,
"DEU","HOUSECOST","PRICERENT","IDX2015","A","2011",91.414044248819,
"DEU","HOUSECOST","PRICERENT","IDX2015","A","2012",93.4296100101217,
"DEU","HOUSECOST","PRICERENT","IDX2015","A","2013",95.1202187365348,
"DEU","HOUSECOST","PRICERENT","IDX2015","A","2014",96.6555241000754,
"DEU","HOUSECOST","PRICERENT","IDX2015","A","2015",100,
"DEU","HOUSECOST","PRICERENT","IDX2015","A","2016",106.318773667482,
"DEU","HOUSECOST","PRICERENT","IDX2015","A","2017",111.280980906249,
"DEU","HOUSECOST","PRICERENT","IDX2015","A","2018",116.931959965132,
"ITA","HOUSECOST","PRICERENT","IDX2015","A","2000",93.9759306176322,
"ITA","HOUSECOST","PRICERENT","IDX2015","A","2001",99.4403223686303,
"ITA","HOUSECOST","PRICERENT","IDX2015","A","2002",106.513872348708,
"ITA","HOUSECOST","PRICERENT","IDX2015","A","2003",114.294045638759,
"ITA","HOUSECOST","PRICERENT","IDX2015","A","2004",122.225146224256,
"ITA","HOUSECOST","PRICERENT","IDX2015","A","2005",128.575793130512,
"ITA","HOUSECOST","PRICERENT","IDX2015","A","2006",133.536698980848,
"ITA","HOUSECOST","PRICERENT","IDX2015","A","2007",137.319987801262,
"ITA","HOUSECOST","PRICERENT","IDX2015","A","2008",136.319046956555,
"ITA","HOUSECOST","PRICERENT","IDX2015","A","2009",127.037033286181,
"ITA","HOUSECOST","PRICERENT","IDX2015","A","2010",124.020013543731,
"ITA","HOUSECOST","PRICERENT","IDX2015","A","2011",123.707143648368,
"ITA","HOUSECOST","PRICERENT","IDX2015","A","2012",117.9946086598,
"ITA","HOUSECOST","PRICERENT","IDX2015","A","2013",108.912034554018,
"ITA","HOUSECOST","PRICERENT","IDX2015","A","2014",104.09079062893,
"ITA","HOUSECOST","PRICERENT","IDX2015","A","2015",100,
"ITA","HOUSECOST","PRICERENT","IDX2015","A","2016",99.9497404958379,
"ITA","HOUSECOST","PRICERENT","IDX2015","A","2017",98.6815790590576,
"ITA","HOUSECOST","PRICERENT","IDX2015","A","2018",97.7616440169642,
"JPN","HOUSECOST","PRICERENT","IDX2015","A","2000",130.150338470348,
"JPN","HOUSECOST","PRICERENT","IDX2015","A","2001",124.661148594427,
"JPN","HOUSECOST","PRICERENT","IDX2015","A","2002",118.369014774183,
"JPN","HOUSECOST","PRICERENT","IDX2015","A","2003",111.331636433322,
"JPN","HOUSECOST","PRICERENT","IDX2015","A","2004",104.920153232953,
"JPN","HOUSECOST","PRICERENT","IDX2015","A","2005",100.108341179822,
"JPN","HOUSECOST","PRICERENT","IDX2015","A","2006",97.1814624413526,
"JPN","HOUSECOST","PRICERENT","IDX2015","A","2007",96.3442912785288,
"JPN","HOUSECOST","PRICERENT","IDX2015","A","2008",97.0327057724935,
"JPN","HOUSECOST","PRICERENT","IDX2015","A","2009",91.7672141494858,
"JPN","HOUSECOST","PRICERENT","IDX2015","A","2010",93.5394084694349,
"JPN","HOUSECOST","PRICERENT","IDX2015","A","2011",93.9409252627295,
"JPN","HOUSECOST","PRICERENT","IDX2015","A","2012",93.5604582802885,
"JPN","HOUSECOST","PRICERENT","IDX2015","A","2013",95.5052052396909,
"JPN","HOUSECOST","PRICERENT","IDX2015","A","2014",97.3771946647927,
"JPN","HOUSECOST","PRICERENT","IDX2015","A","2015",100,
"JPN","HOUSECOST","PRICERENT","IDX2015","A","2016",102.519153174132,
"JPN","HOUSECOST","PRICERENT","IDX2015","A","2017",105.443334532846,
"JPN","HOUSECOST","PRICERENT","IDX2015","A","2018",107.659067605708,
"KOR","HOUSECOST","PRICERENT","IDX2015","A","2000",76.3290187113799,
"KOR","HOUSECOST","PRICERENT","IDX2015","A","2001",76.2073871936755,
"KOR","HOUSECOST","PRICERENT","IDX2015","A","2002",84.0623452551846,
"KOR","HOUSECOST","PRICERENT","IDX2015","A","2003",88.5149178284342,
"KOR","HOUSECOST","PRICERENT","IDX2015","A","2004",87.7417092043943,
"KOR","HOUSECOST","PRICERENT","IDX2015","A","2005",88.8615351775398,
"KOR","HOUSECOST","PRICERENT","IDX2015","A","2006",94.4038330610223,
"KOR","HOUSECOST","PRICERENT","IDX2015","A","2007",101.999193753778,
"KOR","HOUSECOST","PRICERENT","IDX2015","A","2008",106.807333968286,
"KOR","HOUSECOST","PRICERENT","IDX2015","A","2009",106.100748794866,
"KOR","HOUSECOST","PRICERENT","IDX2015","A","2010",106.440870623107,
"KOR","HOUSECOST","PRICERENT","IDX2015","A","2011",107.394946561095,
"KOR","HOUSECOST","PRICERENT","IDX2015","A","2012",104.331846042724,
"KOR","HOUSECOST","PRICERENT","IDX2015","A","2013",100.516160485274,
"KOR","HOUSECOST","PRICERENT","IDX2015","A","2014",99.750375194953,
"KOR","HOUSECOST","PRICERENT","IDX2015","A","2015",100,
"KOR","HOUSECOST","PRICERENT","IDX2015","A","2016",99.76633313264,
"KOR","HOUSECOST","PRICERENT","IDX2015","A","2017",99.3700181678856,
"KOR","HOUSECOST","PRICERENT","IDX2015","A","2018",100.125019493437,
"MEX","HOUSECOST","PRICERENT","IDX2015","A","2005",74.3602344815325,
"MEX","HOUSECOST","PRICERENT","IDX2015","A","2006",76.970462417444,
"MEX","HOUSECOST","PRICERENT","IDX2015","A","2007",80.4446423915049,
"MEX","HOUSECOST","PRICERENT","IDX2015","A","2008",83.4588721499729,
"MEX","HOUSECOST","PRICERENT","IDX2015","A","2009",85.0037040464689,
"MEX","HOUSECOST","PRICERENT","IDX2015","A","2010",85.4679945878335,
"MEX","HOUSECOST","PRICERENT","IDX2015","A","2011",88.625767908252,
"MEX","HOUSECOST","PRICERENT","IDX2015","A","2012",89.7800516098321,
"MEX","HOUSECOST","PRICERENT","IDX2015","A","2013",92.3966429547368,
"MEX","HOUSECOST","PRICERENT","IDX2015","A","2014",94.4095149104392,
"MEX","HOUSECOST","PRICERENT","IDX2015","A","2015",100,
"MEX","HOUSECOST","PRICERENT","IDX2015","A","2016",104.956164695005,
"MEX","HOUSECOST","PRICERENT","IDX2015","A","2017",110.46206650893,
"MEX","HOUSECOST","PRICERENT","IDX2015","A","2018",117.31113365724,
"TUR","HOUSECOST","PRICERENT","IDX2015","A","2010",78.1330046407761,
"TUR","HOUSECOST","PRICERENT","IDX2015","A","2011",80.1090081809428,
"TUR","HOUSECOST","PRICERENT","IDX2015","A","2012",83.4081115687861,
"TUR","HOUSECOST","PRICERENT","IDX2015","A","2013",87.3887007284725,
"TUR","HOUSECOST","PRICERENT","IDX2015","A","2014",92.6903269103208,
"TUR","HOUSECOST","PRICERENT","IDX2015","A","2015",100,
"TUR","HOUSECOST","PRICERENT","IDX2015","A","2016",104.557528247981,
"TUR","HOUSECOST","PRICERENT","IDX2015","A","2017",105.768540353858,
"TUR","HOUSECOST","PRICERENT","IDX2015","A","2018",103.786232597667,
"GBR","HOUSECOST","PRICERENT","IDX2015","A","2000",67.1006095301859,
"GBR","HOUSECOST","PRICERENT","IDX2015","A","2001",70.2145394888122,
"GBR","HOUSECOST","PRICERENT","IDX2015","A","2002",79.4336786020129,
"GBR","HOUSECOST","PRICERENT","IDX2015","A","2003",90.5759272402275,
"GBR","HOUSECOST","PRICERENT","IDX2015","A","2004",99.1041571764438,
"GBR","HOUSECOST","PRICERENT","IDX2015","A","2005",102.401574212788,
"GBR","HOUSECOST","PRICERENT","IDX2015","A","2006",107.097146789238,
"GBR","HOUSECOST","PRICERENT","IDX2015","A","2007",114.120586370792,
"GBR","HOUSECOST","PRICERENT","IDX2015","A","2008",105.552874115064,
"GBR","HOUSECOST","PRICERENT","IDX2015","A","2009",94.3086704179892,
"GBR","HOUSECOST","PRICERENT","IDX2015","A","2010",98.383893230193,
"GBR","HOUSECOST","PRICERENT","IDX2015","A","2011",94.6151158792453,
"GBR","HOUSECOST","PRICERENT","IDX2015","A","2012",91.9126175986,
"GBR","HOUSECOST","PRICERENT","IDX2015","A","2013",91.9759681989817,
"GBR","HOUSECOST","PRICERENT","IDX2015","A","2014",97.0554204859078,
"GBR","HOUSECOST","PRICERENT","IDX2015","A","2015",100,
"GBR","HOUSECOST","PRICERENT","IDX2015","A","2016",105.17012852018,
"GBR","HOUSECOST","PRICERENT","IDX2015","A","2017",108.905205260946,
"GBR","HOUSECOST","PRICERENT","IDX2015","A","2018",111.884787211586,
"USA","HOUSECOST","PRICERENT","IDX2015","A","2000",95.6957176431399,
"USA","HOUSECOST","PRICERENT","IDX2015","A","2001",98.6299212370892,
"USA","HOUSECOST","PRICERENT","IDX2015","A","2002",101.750053487354,
"USA","HOUSECOST","PRICERENT","IDX2015","A","2003",107.0091619968,
"USA","HOUSECOST","PRICERENT","IDX2015","A","2004",114.010721082431,
"USA","HOUSECOST","PRICERENT","IDX2015","A","2005",122.793773792221,
"USA","HOUSECOST","PRICERENT","IDX2015","A","2006",125.670226579076,
"USA","HOUSECOST","PRICERENT","IDX2015","A","2007",121.216164871329,
"USA","HOUSECOST","PRICERENT","IDX2015","A","2008",108.61781879138,
"USA","HOUSECOST","PRICERENT","IDX2015","A","2009",101.063394164865,
"USA","HOUSECOST","PRICERENT","IDX2015","A","2010",98.2465464357725,
"USA","HOUSECOST","PRICERENT","IDX2015","A","2011",92.5344153337652,
"USA","HOUSECOST","PRICERENT","IDX2015","A","2012",92.7340681626255,
"USA","HOUSECOST","PRICERENT","IDX2015","A","2013",96.5743233195011,
"USA","HOUSECOST","PRICERENT","IDX2015","A","2014",98.3606519684838,
"USA","HOUSECOST","PRICERENT","IDX2015","A","2015",100,
"USA","HOUSECOST","PRICERENT","IDX2015","A","2016",102.057519976759,
"USA","HOUSECOST","PRICERENT","IDX2015","A","2017",104.748201851246,
"USA","HOUSECOST","PRICERENT","IDX2015","A","2018",107.792782334288,
"RUS","HOUSECOST","PRICERENT","IDX2015","A","2010",156.410314457843,
"RUS","HOUSECOST","PRICERENT","IDX2015","A","2011",114.596304937577,
"RUS","HOUSECOST","PRICERENT","IDX2015","A","2012",123.236025244691,
"RUS","HOUSECOST","PRICERENT","IDX2015","A","2013",119.661615379414,
"RUS","HOUSECOST","PRICERENT","IDX2015","A","2014",110.453876039384,
"RUS","HOUSECOST","PRICERENT","IDX2015","A","2015",100,
"RUS","HOUSECOST","PRICERENT","IDX2015","A","2016",92.2150625344894,
"RUS","HOUSECOST","PRICERENT","IDX2015","A","2017",87.5154637404127,
"RUS","HOUSECOST","PRICERENT","IDX2015","A","2018",88.0353016910489,
"ZAF","HOUSECOST","PRICERENT","IDX2015","A","2002",46.8717775840208,
"ZAF","HOUSECOST","PRICERENT","IDX2015","A","2003",53.8885590722539,
"ZAF","HOUSECOST","PRICERENT","IDX2015","A","2004",79.6097663687517,
"ZAF","HOUSECOST","PRICERENT","IDX2015","A","2005",101.64893869911,
"ZAF","HOUSECOST","PRICERENT","IDX2015","A","2006",113.585016543479,
"ZAF","HOUSECOST","PRICERENT","IDX2015","A","2007",117.253599588316,
"ZAF","HOUSECOST","PRICERENT","IDX2015","A","2008",104.99766495764,
"ZAF","HOUSECOST","PRICERENT","IDX2015","A","2009",97.2807038859902,
"ZAF","HOUSECOST","PRICERENT","IDX2015","A","2010",96.745821271535,
"ZAF","HOUSECOST","PRICERENT","IDX2015","A","2011",94.6834019557263,
"ZAF","HOUSECOST","PRICERENT","IDX2015","A","2012",95.0840133919006,
"ZAF","HOUSECOST","PRICERENT","IDX2015","A","2013",96.4491883700634,
"ZAF","HOUSECOST","PRICERENT","IDX2015","A","2014",98.8960729921753,
"ZAF","HOUSECOST","PRICERENT","IDX2015","A","2015",100,
"ZAF","HOUSECOST","PRICERENT","IDX2015","A","2016",100.542483414066,
"ZAF","HOUSECOST","PRICERENT","IDX2015","A","2017",99.7889789210382,
"ZAF","HOUSECOST","PRICERENT","IDX2015","A","2018",99.0519129987716,
